Date,market,item,price,volume_MT
2022-01-04,Batticaloa,Red Onion,610.63,6.48
2022-01-05,Batticaloa,Red Onion,465.92,6.35
2022-01-06,Batticaloa,Red Onion,429.0,6.38
2022-01-07,Batticaloa,Red Onion,487.71,6.43
2022-01-08,Batticaloa,Red Onion,491.42,8.45
2022-01-09,Batticaloa,Red Onion,452.83,5.17
2022-01-10,Batticaloa,Red Onion,501.18,4.84
2022-01-11,Batticaloa,Red Onion,430.13,7.42
2022-01-12,Batticaloa,Red Onion,459.59,7.63
2022-01-13,Batticaloa,Red Onion,530.83,6.56
2022-01-14,Batticaloa,Red Onion,418.9,5.98
2022-01-15,Batticaloa,Red Onion,505.84,8.41
2022-01-16,Batticaloa,Red Onion,359.97,5.63
2022-01-17,Batticaloa,Red Onion,374.01,5.18
2022-01-18,Batticaloa,Red Onion,435.67,7.97
2022-01-19,Batticaloa,Red Onion,474.99,9.01
2022-01-20,Batticaloa,Red Onion,526.95,6.44
2022-01-21,Batticaloa,Red Onion,463.52,5.82
2022-01-22,Batticaloa,Red Onion,448.29,7.69
2022-01-23,Batticaloa,Red Onion,489.63,3.82
2022-01-24,Batticaloa,Red Onion,417.05,4.93
2022-01-25,Batticaloa,Red Onion,467.6,6.69
2022-01-26,Batticaloa,Red Onion,400.61,7.71
2022-01-27,Batticaloa,Red Onion,464.75,6.49
2022-01-28,Batticaloa,Red Onion,454.12,8.26
2022-01-29,Batticaloa,Red Onion,420.38,6.22
2022-01-30,Batticaloa,Red Onion,468.88,5.42
2022-01-31,Batticaloa,Red Onion,468.55,4.41
2022-02-01,Batticaloa,Red Onion,519.43,7.58
2022-02-02,Batticaloa,Red Onion,380.27,5.93
2022-02-03,Batticaloa,Red Onion,456.81,6.97
2022-02-04,Batticaloa,Red Onion,422.57,8.39
2022-02-05,Batticaloa,Red Onion,504.13,7.12
2022-02-06,Batticaloa,Red Onion,498.33,5.77
2022-02-07,Batticaloa,Red Onion,486.02,4.88
2022-02-08,Batticaloa,Red Onion,425.38,6.47
2022-02-09,Batticaloa,Red Onion,504.91,7.18
2022-02-10,Batticaloa,Red Onion,384.03,7.65
2022-02-11,Batticaloa,Red Onion,373.77,5.0
2022-02-12,Batticaloa,Red Onion,396.75,7.55
2022-02-13,Batticaloa,Red Onion,458.92,4.21
2022-02-14,Batticaloa,Red Onion,494.38,4.03
2022-02-15,Batticaloa,Red Onion,311.68,7.57
2022-02-16,Batticaloa,Red Onion,526.78,8.41
2022-02-17,Batticaloa,Red Onion,467.15,7.23
2022-02-18,Batticaloa,Red Onion,382.14,5.58
2022-02-19,Batticaloa,Red Onion,465.63,6.3
2022-02-20,Batticaloa,Red Onion,515.25,4.59
2022-02-21,Batticaloa,Red Onion,490.57,5.04
2022-02-22,Batticaloa,Red Onion,515.57,6.92
2022-02-23,Batticaloa,Red Onion,392.21,7.52
2022-02-24,Batticaloa,Red Onion,439.86,8.05
2022-02-25,Batticaloa,Red Onion,414.3,7.36
2022-02-26,Batticaloa,Red Onion,546.51,7.94
2022-02-27,Batticaloa,Red Onion,492.56,4.7
2022-02-28,Batticaloa,Red Onion,603.03,7.32
2022-03-01,Batticaloa,Red Onion,298.97,13.65
2022-03-02,Batticaloa,Red Onion,286.1,13.89
2022-03-03,Batticaloa,Red Onion,315.22,15.92
2022-03-04,Batticaloa,Red Onion,391.33,12.77
2022-03-05,Batticaloa,Red Onion,304.04,11.38
2022-03-06,Batticaloa,Red Onion,328.58,10.55
2022-03-07,Batticaloa,Red Onion,327.19,10.63
2022-03-08,Batticaloa,Red Onion,324.33,12.89
2022-03-09,Batticaloa,Red Onion,289.71,15.93
2022-03-10,Batticaloa,Red Onion,315.48,12.44
2022-03-11,Batticaloa,Red Onion,313.34,14.36
2022-03-12,Batticaloa,Red Onion,321.97,15.46
2022-03-13,Batticaloa,Red Onion,369.56,8.95
2022-03-14,Batticaloa,Red Onion,410.44,9.42
2022-03-15,Batticaloa,Red Onion,280.29,14.54
2022-03-16,Batticaloa,Red Onion,302.73,11.91
2022-03-17,Batticaloa,Red Onion,281.06,11.06
2022-03-18,Batticaloa,Red Onion,331.7,15.12
2022-03-19,Batticaloa,Red Onion,295.4,13.18
2022-03-20,Batticaloa,Red Onion,334.33,8.15
2022-03-21,Batticaloa,Red Onion,377.55,8.94
2022-03-22,Batticaloa,Red Onion,269.5,13.56
2022-03-23,Batticaloa,Red Onion,346.94,9.63
2022-03-24,Batticaloa,Red Onion,299.3,13.95
2022-03-25,Batticaloa,Red Onion,345.36,13.37
2022-03-26,Batticaloa,Red Onion,277.47,15.73
2022-03-27,Batticaloa,Red Onion,382.18,8.53
2022-03-28,Batticaloa,Red Onion,368.02,10.64
2022-03-29,Batticaloa,Red Onion,350.76,12.52
2022-03-30,Batticaloa,Red Onion,362.01,12.86
2022-03-31,Batticaloa,Red Onion,285.01,13.13
2022-04-01,Batticaloa,Red Onion,291.31,16.56
2022-04-02,Batticaloa,Red Onion,359.96,10.26
2022-04-03,Batticaloa,Red Onion,283.89,9.47
2022-04-04,Batticaloa,Red Onion,394.64,8.88
2022-04-05,Batticaloa,Red Onion,306.11,12.55
2022-04-06,Batticaloa,Red Onion,347.42,13.7
2022-04-07,Batticaloa,Red Onion,472.49,16.34
2022-04-08,Batticaloa,Red Onion,332.11,15.13
2022-04-09,Batticaloa,Red Onion,370.89,16.61
2022-04-10,Batticaloa,Red Onion,420.19,9.44
2022-04-11,Batticaloa,Red Onion,448.9,10.47
2022-04-12,Batticaloa,Red Onion,384.9,12.81
2022-04-13,Batticaloa,Red Onion,375.44,19.55
2022-04-14,Batticaloa,Red Onion,423.49,15.68
2022-04-15,Batticaloa,Red Onion,491.48,14.93
2022-04-16,Batticaloa,Red Onion,308.32,13.75
2022-04-17,Batticaloa,Red Onion,326.19,10.28
2022-04-18,Batticaloa,Red Onion,300.93,7.9
2022-04-19,Batticaloa,Red Onion,357.59,14.84
2022-04-20,Batticaloa,Red Onion,330.06,12.03
2022-04-21,Batticaloa,Red Onion,272.07,15.3
2022-04-22,Batticaloa,Red Onion,273.8,11.58
2022-04-23,Batticaloa,Red Onion,269.5,13.99
2022-04-24,Batticaloa,Red Onion,280.68,8.88
2022-04-25,Batticaloa,Red Onion,362.0,7.33
2022-04-26,Batticaloa,Red Onion,388.51,9.92
2022-04-27,Batticaloa,Red Onion,356.57,11.2
2022-04-28,Batticaloa,Red Onion,350.02,14.48
2022-04-29,Batticaloa,Red Onion,315.93,8.93
2022-04-30,Batticaloa,Red Onion,361.04,13.23
2022-05-01,Batticaloa,Red Onion,336.59,9.15
2022-05-02,Batticaloa,Red Onion,412.55,6.59
2022-05-03,Batticaloa,Red Onion,317.33,11.09
2022-05-04,Batticaloa,Red Onion,389.46,11.09
2022-05-05,Batticaloa,Red Onion,365.99,12.7
2022-05-06,Batticaloa,Red Onion,359.05,15.37
2022-05-07,Batticaloa,Red Onion,269.5,14.63
2022-05-08,Batticaloa,Red Onion,368.74,8.34
2022-05-09,Batticaloa,Red Onion,341.67,8.22
2022-05-10,Batticaloa,Red Onion,325.83,10.27
2022-05-11,Batticaloa,Red Onion,273.84,12.65
2022-05-12,Batticaloa,Red Onion,347.76,11.6
2022-05-13,Batticaloa,Red Onion,369.07,13.94
2022-05-14,Batticaloa,Red Onion,302.19,14.01
2022-05-15,Batticaloa,Red Onion,293.66,9.11
2022-05-16,Batticaloa,Red Onion,411.08,9.53
2022-05-17,Batticaloa,Red Onion,365.85,11.29
2022-05-18,Batticaloa,Red Onion,331.75,11.63
2022-05-19,Batticaloa,Red Onion,379.82,15.31
2022-05-20,Batticaloa,Red Onion,317.91,13.58
2022-05-21,Batticaloa,Red Onion,319.51,13.6
2022-05-22,Batticaloa,Red Onion,276.34,10.16
2022-05-23,Batticaloa,Red Onion,269.5,10.04
2022-05-24,Batticaloa,Red Onion,415.03,15.29
2022-05-25,Batticaloa,Red Onion,378.83,13.71
2022-05-26,Batticaloa,Red Onion,269.5,12.99
2022-05-27,Batticaloa,Red Onion,330.01,11.48
2022-05-28,Batticaloa,Red Onion,317.21,11.04
2022-05-29,Batticaloa,Red Onion,308.5,9.99
2022-05-30,Batticaloa,Red Onion,301.75,8.67
2022-05-31,Batticaloa,Red Onion,341.29,10.03
2022-06-01,Batticaloa,Red Onion,501.35,4.8
2022-06-02,Batticaloa,Red Onion,480.54,9.26
2022-06-03,Batticaloa,Red Onion,454.38,5.96
2022-06-04,Batticaloa,Red Onion,452.54,6.28
2022-06-05,Batticaloa,Red Onion,507.28,5.8
2022-06-06,Batticaloa,Red Onion,483.59,4.01
2022-06-07,Batticaloa,Red Onion,464.04,7.56
2022-06-08,Batticaloa,Red Onion,458.6,8.91
2022-06-09,Batticaloa,Red Onion,477.67,9.22
2022-06-10,Batticaloa,Red Onion,436.96,6.53
2022-06-11,Batticaloa,Red Onion,501.5,6.99
2022-06-12,Batticaloa,Red Onion,406.56,4.61
2022-06-13,Batticaloa,Red Onion,439.8,4.89
2022-06-14,Batticaloa,Red Onion,490.97,8.36
2022-06-15,Batticaloa,Red Onion,403.7,5.53
2022-06-16,Batticaloa,Red Onion,381.67,7.68
2022-06-17,Batticaloa,Red Onion,463.54,6.79
2022-06-18,Batticaloa,Red Onion,375.49,8.44
2022-06-19,Batticaloa,Red Onion,395.39,5.87
2022-06-20,Batticaloa,Red Onion,498.24,4.6
2022-06-21,Batticaloa,Red Onion,450.13,6.88
2022-06-22,Batticaloa,Red Onion,524.7,7.94
2022-06-23,Batticaloa,Red Onion,400.09,8.03
2022-06-24,Batticaloa,Red Onion,455.67,4.4
2022-06-25,Batticaloa,Red Onion,480.36,7.93
2022-06-26,Batticaloa,Red Onion,401.8,6.11
2022-06-27,Batticaloa,Red Onion,511.99,5.09
2022-06-28,Batticaloa,Red Onion,485.92,8.0
2022-06-29,Batticaloa,Red Onion,379.84,8.34
2022-06-30,Batticaloa,Red Onion,458.47,7.23
2022-07-01,Batticaloa,Red Onion,479.67,7.85
2022-07-02,Batticaloa,Red Onion,430.83,7.01
2022-07-03,Batticaloa,Red Onion,386.31,4.86
2022-07-04,Batticaloa,Red Onion,474.29,4.41
2022-07-05,Batticaloa,Red Onion,571.0,7.18
2022-07-06,Batticaloa,Red Onion,440.99,8.98
2022-07-07,Batticaloa,Red Onion,538.87,6.05
2022-07-08,Batticaloa,Red Onion,422.7,7.65
2022-07-09,Batticaloa,Red Onion,471.13,7.34
2022-07-10,Batticaloa,Red Onion,498.95,5.98
2022-07-11,Batticaloa,Red Onion,459.92,6.12
2022-07-12,Batticaloa,Red Onion,445.44,6.03
2022-07-13,Batticaloa,Red Onion,496.67,6.4
2022-07-14,Batticaloa,Red Onion,554.98,6.45
2022-07-15,Batticaloa,Red Onion,475.38,6.49
2022-07-16,Batticaloa,Red Onion,434.51,6.58
2022-07-17,Batticaloa,Red Onion,450.84,5.16
2022-07-18,Batticaloa,Red Onion,586.41,4.27
2022-07-19,Batticaloa,Red Onion,467.08,6.25
2022-07-20,Batticaloa,Red Onion,430.58,6.17
2022-07-21,Batticaloa,Red Onion,403.03,7.52
2022-07-22,Batticaloa,Red Onion,368.96,6.93
2022-07-23,Batticaloa,Red Onion,478.51,6.75
2022-07-24,Batticaloa,Red Onion,493.08,4.28
2022-07-25,Batticaloa,Red Onion,440.47,3.72
2022-07-26,Batticaloa,Red Onion,459.57,8.71
2022-07-27,Batticaloa,Red Onion,401.75,6.7
2022-07-28,Batticaloa,Red Onion,466.96,9.85
2022-07-29,Batticaloa,Red Onion,484.4,7.81
2022-07-30,Batticaloa,Red Onion,433.53,8.92
2022-07-31,Batticaloa,Red Onion,544.89,5.63
2022-08-01,Batticaloa,Red Onion,418.42,5.02
2022-08-02,Batticaloa,Red Onion,474.49,6.37
2022-08-03,Batticaloa,Red Onion,502.75,5.97
2022-08-04,Batticaloa,Red Onion,456.43,8.18
2022-08-05,Batticaloa,Red Onion,450.87,7.28
2022-08-06,Batticaloa,Red Onion,388.8,7.65
2022-08-07,Batticaloa,Red Onion,528.21,5.5
2022-08-08,Batticaloa,Red Onion,451.79,5.16
2022-08-09,Batticaloa,Red Onion,487.18,6.5
2022-08-10,Batticaloa,Red Onion,493.95,8.06
2022-08-11,Batticaloa,Red Onion,428.85,6.79
2022-08-12,Batticaloa,Red Onion,450.4,7.1
2022-08-13,Batticaloa,Red Onion,527.06,7.75
2022-08-14,Batticaloa,Red Onion,404.38,4.86
2022-08-15,Batticaloa,Red Onion,566.76,3.56
2022-08-16,Batticaloa,Red Onion,423.01,8.09
2022-08-17,Batticaloa,Red Onion,401.26,8.32
2022-08-18,Batticaloa,Red Onion,466.9,5.08
2022-08-19,Batticaloa,Red Onion,570.78,5.9
2022-08-20,Batticaloa,Red Onion,364.65,9.13
2022-08-21,Batticaloa,Red Onion,453.22,5.07
2022-08-22,Batticaloa,Red Onion,484.1,4.9
2022-08-23,Batticaloa,Red Onion,461.95,6.55
2022-08-24,Batticaloa,Red Onion,479.38,5.92
2022-08-25,Batticaloa,Red Onion,424.34,6.8
2022-08-26,Batticaloa,Red Onion,430.25,8.02
2022-08-27,Batticaloa,Red Onion,452.83,6.98
2022-08-28,Batticaloa,Red Onion,403.72,5.35
2022-08-29,Batticaloa,Red Onion,458.02,6.2
2022-08-30,Batticaloa,Red Onion,440.8,6.39
2022-08-31,Batticaloa,Red Onion,436.73,7.32
2022-09-01,Batticaloa,Red Onion,614.49,8.05
2022-09-02,Batticaloa,Red Onion,507.35,6.02
2022-09-03,Batticaloa,Red Onion,586.99,7.19
2022-09-04,Batticaloa,Red Onion,714.4,6.28
2022-09-05,Batticaloa,Red Onion,544.1,4.65
2022-09-06,Batticaloa,Red Onion,662.77,8.12
2022-09-07,Batticaloa,Red Onion,601.18,6.85
2022-09-08,Batticaloa,Red Onion,568.27,8.89
2022-09-09,Batticaloa,Red Onion,532.36,5.27
2022-09-10,Batticaloa,Red Onion,605.43,7.07
2022-09-11,Batticaloa,Red Onion,671.16,3.81
2022-09-12,Batticaloa,Red Onion,578.96,4.38
2022-09-13,Batticaloa,Red Onion,594.38,6.26
2022-09-14,Batticaloa,Red Onion,648.99,6.72
2022-09-15,Batticaloa,Red Onion,615.49,5.75
2022-09-16,Batticaloa,Red Onion,519.75,6.92
2022-09-17,Batticaloa,Red Onion,603.37,7.48
2022-09-18,Batticaloa,Red Onion,674.09,3.77
2022-09-19,Batticaloa,Red Onion,596.57,4.43
2022-09-20,Batticaloa,Red Onion,461.24,9.67
2022-09-21,Batticaloa,Red Onion,617.84,7.35
2022-09-22,Batticaloa,Red Onion,588.49,5.09
2022-09-23,Batticaloa,Red Onion,506.89,5.53
2022-09-24,Batticaloa,Red Onion,514.39,7.24
2022-09-25,Batticaloa,Red Onion,647.2,4.97
2022-09-26,Batticaloa,Red Onion,561.76,4.47
2022-09-27,Batticaloa,Red Onion,553.0,9.3
2022-09-28,Batticaloa,Red Onion,596.62,9.75
2022-09-29,Batticaloa,Red Onion,566.17,6.72
2022-09-30,Batticaloa,Red Onion,603.41,7.92
2022-10-01,Batticaloa,Red Onion,588.26,7.97
2022-10-02,Batticaloa,Red Onion,538.36,5.68
2022-10-03,Batticaloa,Red Onion,572.82,4.43
2022-10-04,Batticaloa,Red Onion,620.55,9.04
2022-10-05,Batticaloa,Red Onion,600.49,6.93
2022-10-06,Batticaloa,Red Onion,594.29,7.44
2022-10-07,Batticaloa,Red Onion,695.33,7.0
2022-10-08,Batticaloa,Red Onion,634.97,6.85
2022-10-09,Batticaloa,Red Onion,641.04,5.1
2022-10-10,Batticaloa,Red Onion,590.08,4.03
2022-10-11,Batticaloa,Red Onion,609.4,4.93
2022-10-12,Batticaloa,Red Onion,576.81,6.78
2022-10-13,Batticaloa,Red Onion,637.29,6.08
2022-10-14,Batticaloa,Red Onion,592.86,7.57
2022-10-15,Batticaloa,Red Onion,609.51,7.46
2022-10-16,Batticaloa,Red Onion,606.41,4.91
2022-10-17,Batticaloa,Red Onion,597.47,5.99
2022-10-18,Batticaloa,Red Onion,745.39,6.99
2022-10-19,Batticaloa,Red Onion,565.01,5.47
2022-10-20,Batticaloa,Red Onion,564.56,6.77
2022-10-21,Batticaloa,Red Onion,633.1,8.23
2022-10-22,Batticaloa,Red Onion,568.59,5.02
2022-10-23,Batticaloa,Red Onion,583.78,4.83
2022-10-24,Batticaloa,Red Onion,544.0,5.32
2022-10-25,Batticaloa,Red Onion,622.96,9.78
2022-10-26,Batticaloa,Red Onion,623.59,8.27
2022-10-27,Batticaloa,Red Onion,582.59,7.14
2022-10-28,Batticaloa,Red Onion,634.12,7.55
2022-10-29,Batticaloa,Red Onion,505.38,5.01
2022-10-30,Batticaloa,Red Onion,562.98,4.13
2022-10-31,Batticaloa,Red Onion,589.85,5.38
2022-11-01,Batticaloa,Red Onion,539.69,7.17
2022-11-02,Batticaloa,Red Onion,510.85,7.3
2022-11-03,Batticaloa,Red Onion,582.94,7.04
2022-11-04,Batticaloa,Red Onion,633.07,6.99
2022-11-05,Batticaloa,Red Onion,662.5,7.11
2022-11-06,Batticaloa,Red Onion,570.96,4.12
2022-11-07,Batticaloa,Red Onion,635.03,4.73
2022-11-08,Batticaloa,Red Onion,630.19,5.69
2022-11-09,Batticaloa,Red Onion,659.31,6.35
2022-11-10,Batticaloa,Red Onion,580.81,8.26
2022-11-11,Batticaloa,Red Onion,508.34,6.81
2022-11-12,Batticaloa,Red Onion,601.84,7.63
2022-11-13,Batticaloa,Red Onion,547.6,4.98
2022-11-14,Batticaloa,Red Onion,562.12,4.62
2022-11-15,Batticaloa,Red Onion,583.25,5.94
2022-11-16,Batticaloa,Red Onion,581.36,6.58
2022-11-17,Batticaloa,Red Onion,605.4,7.19
2022-11-18,Batticaloa,Red Onion,633.5,7.61
2022-11-19,Batticaloa,Red Onion,579.92,7.13
2022-11-20,Batticaloa,Red Onion,618.12,5.38
2022-11-21,Batticaloa,Red Onion,599.06,3.78
2022-11-22,Batticaloa,Red Onion,645.12,7.91
2022-11-23,Batticaloa,Red Onion,588.87,5.82
2022-11-24,Batticaloa,Red Onion,594.36,8.03
2022-11-25,Batticaloa,Red Onion,579.57,7.53
2022-11-26,Batticaloa,Red Onion,590.19,5.04
2022-11-27,Batticaloa,Red Onion,559.1,5.44
2022-11-28,Batticaloa,Red Onion,554.14,5.63
2022-11-29,Batticaloa,Red Onion,637.12,8.32
2022-11-30,Batticaloa,Red Onion,544.1,6.19
2022-12-01,Batticaloa,Red Onion,444.13,7.19
2022-12-02,Batticaloa,Red Onion,510.9,7.73
2022-12-03,Batticaloa,Red Onion,442.45,7.77
2022-12-04,Batticaloa,Red Onion,501.56,5.2
2022-12-05,Batticaloa,Red Onion,430.52,4.59
2022-12-06,Batticaloa,Red Onion,407.49,8.04
2022-12-07,Batticaloa,Red Onion,380.29,8.04
2022-12-08,Batticaloa,Red Onion,525.77,6.84
2022-12-09,Batticaloa,Red Onion,403.2,6.18
2022-12-10,Batticaloa,Red Onion,497.47,6.24
2022-12-11,Batticaloa,Red Onion,410.05,5.9
2022-12-12,Batticaloa,Red Onion,526.0,5.6
2022-12-13,Batticaloa,Red Onion,570.5,6.98
2022-12-14,Batticaloa,Red Onion,375.69,6.79
2022-12-15,Batticaloa,Red Onion,405.8,5.14
2022-12-16,Batticaloa,Red Onion,498.76,6.91
2022-12-17,Batticaloa,Red Onion,485.74,5.75
2022-12-18,Batticaloa,Red Onion,526.58,5.26
2022-12-19,Batticaloa,Red Onion,459.0,6.05
2022-12-20,Batticaloa,Red Onion,587.16,6.26
2022-12-21,Batticaloa,Red Onion,493.61,7.6
2022-12-22,Batticaloa,Red Onion,447.54,8.72
2022-12-23,Batticaloa,Red Onion,495.76,7.84
2022-12-24,Batticaloa,Red Onion,448.21,6.99
2022-12-25,Batticaloa,Red Onion,608.76,5.5
2022-12-26,Batticaloa,Red Onion,427.01,5.6
2022-12-27,Batticaloa,Red Onion,484.7,7.28
2022-12-28,Batticaloa,Red Onion,436.5,7.0
2022-12-29,Batticaloa,Red Onion,429.26,8.21
2022-12-30,Batticaloa,Red Onion,364.46,7.54
2022-12-31,Batticaloa,Red Onion,489.98,5.74
2023-01-01,Batticaloa,Red Onion,525.05,5.36
2023-01-02,Batticaloa,Red Onion,414.21,5.6
2023-01-03,Batticaloa,Red Onion,382.72,5.7
2023-01-04,Batticaloa,Red Onion,500.24,4.62
2023-01-05,Batticaloa,Red Onion,377.66,5.91
2023-01-06,Batticaloa,Red Onion,521.06,6.89
2023-01-07,Batticaloa,Red Onion,433.21,8.32
2023-01-08,Batticaloa,Red Onion,423.25,4.38
2023-01-09,Batticaloa,Red Onion,490.89,5.48
2023-01-10,Batticaloa,Red Onion,426.51,4.09
2023-01-11,Batticaloa,Red Onion,456.89,7.59
2023-01-12,Batticaloa,Red Onion,509.99,6.94
2023-01-13,Batticaloa,Red Onion,370.72,9.72
2023-01-14,Batticaloa,Red Onion,588.27,5.41
2023-01-15,Batticaloa,Red Onion,462.2,4.89
2023-01-16,Batticaloa,Red Onion,395.32,3.5
2023-01-17,Batticaloa,Red Onion,409.12,6.42
2023-01-18,Batticaloa,Red Onion,509.64,5.21
2023-01-19,Batticaloa,Red Onion,490.09,9.42
2023-01-20,Batticaloa,Red Onion,529.4,6.63
2023-01-21,Batticaloa,Red Onion,425.85,6.78
2023-01-22,Batticaloa,Red Onion,474.85,4.87
2023-01-23,Batticaloa,Red Onion,481.35,4.07
2023-01-24,Batticaloa,Red Onion,494.8,8.11
2023-01-25,Batticaloa,Red Onion,516.41,7.67
2023-01-26,Batticaloa,Red Onion,424.11,7.96
2023-01-27,Batticaloa,Red Onion,454.29,5.72
2023-01-28,Batticaloa,Red Onion,429.47,8.19
2023-01-29,Batticaloa,Red Onion,457.36,5.65
2023-01-30,Batticaloa,Red Onion,494.94,4.73
2023-01-31,Batticaloa,Red Onion,377.23,7.94
2023-02-01,Batticaloa,Red Onion,515.5,7.29
2023-02-02,Batticaloa,Red Onion,402.99,5.33
2023-02-03,Batticaloa,Red Onion,444.61,6.81
2023-02-04,Batticaloa,Red Onion,522.23,6.49
2023-02-05,Batticaloa,Red Onion,476.4,4.96
2023-02-06,Batticaloa,Red Onion,476.97,5.65
2023-02-07,Batticaloa,Red Onion,400.91,5.28
2023-02-08,Batticaloa,Red Onion,407.74,6.53
2023-02-09,Batticaloa,Red Onion,507.08,6.14
2023-02-10,Batticaloa,Red Onion,430.5,6.18
2023-02-11,Batticaloa,Red Onion,435.21,6.14
2023-02-12,Batticaloa,Red Onion,508.21,4.95
2023-02-13,Batticaloa,Red Onion,407.44,5.28
2023-02-14,Batticaloa,Red Onion,473.44,7.37
2023-02-15,Batticaloa,Red Onion,462.12,7.19
2023-02-16,Batticaloa,Red Onion,459.83,7.65
2023-02-17,Batticaloa,Red Onion,434.02,9.5
2023-02-18,Batticaloa,Red Onion,430.95,7.14
2023-02-19,Batticaloa,Red Onion,406.0,5.65
2023-02-20,Batticaloa,Red Onion,484.11,5.61
2023-02-21,Batticaloa,Red Onion,426.53,8.87
2023-02-22,Batticaloa,Red Onion,508.43,7.59
2023-02-23,Batticaloa,Red Onion,448.72,6.11
2023-02-24,Batticaloa,Red Onion,406.99,7.32
2023-02-25,Batticaloa,Red Onion,448.05,7.26
2023-02-26,Batticaloa,Red Onion,439.39,5.5
2023-02-27,Batticaloa,Red Onion,510.44,4.26
2023-02-28,Batticaloa,Red Onion,441.48,8.33
2023-03-01,Batticaloa,Red Onion,307.92,12.61
2023-03-02,Batticaloa,Red Onion,392.37,14.19
2023-03-03,Batticaloa,Red Onion,347.17,13.19
2023-03-04,Batticaloa,Red Onion,404.94,12.83
2023-03-05,Batticaloa,Red Onion,384.74,9.13
2023-03-06,Batticaloa,Red Onion,277.34,9.71
2023-03-07,Batticaloa,Red Onion,371.27,16.3
2023-03-08,Batticaloa,Red Onion,398.05,8.79
2023-03-09,Batticaloa,Red Onion,398.43,13.62
2023-03-10,Batticaloa,Red Onion,371.17,12.68
2023-03-11,Batticaloa,Red Onion,370.14,12.27
2023-03-12,Batticaloa,Red Onion,306.58,5.69
2023-03-13,Batticaloa,Red Onion,279.82,9.59
2023-03-14,Batticaloa,Red Onion,304.1,12.36
2023-03-15,Batticaloa,Red Onion,269.5,11.02
2023-03-16,Batticaloa,Red Onion,388.91,12.68
2023-03-17,Batticaloa,Red Onion,307.54,12.05
2023-03-18,Batticaloa,Red Onion,386.33,9.31
2023-03-19,Batticaloa,Red Onion,269.5,8.94
2023-03-20,Batticaloa,Red Onion,375.88,9.59
2023-03-21,Batticaloa,Red Onion,296.95,11.56
2023-03-22,Batticaloa,Red Onion,269.5,13.09
2023-03-23,Batticaloa,Red Onion,403.12,12.8
2023-03-24,Batticaloa,Red Onion,377.11,14.58
2023-03-25,Batticaloa,Red Onion,332.3,12.4
2023-03-26,Batticaloa,Red Onion,323.4,9.88
2023-03-27,Batticaloa,Red Onion,343.69,8.41
2023-03-28,Batticaloa,Red Onion,331.44,16.32
2023-03-29,Batticaloa,Red Onion,282.05,11.77
2023-03-30,Batticaloa,Red Onion,301.08,11.31
2023-03-31,Batticaloa,Red Onion,419.8,12.41
2023-04-01,Batticaloa,Red Onion,455.4,11.22
2023-04-02,Batticaloa,Red Onion,399.88,7.17
2023-04-03,Batticaloa,Red Onion,345.62,9.78
2023-04-04,Batticaloa,Red Onion,304.79,6.81
2023-04-05,Batticaloa,Red Onion,281.75,11.24
2023-04-06,Batticaloa,Red Onion,285.04,10.06
2023-04-07,Batticaloa,Red Onion,339.14,14.31
2023-04-08,Batticaloa,Red Onion,474.46,9.41
2023-04-09,Batticaloa,Red Onion,457.21,10.61
2023-04-10,Batticaloa,Red Onion,404.16,10.77
2023-04-11,Batticaloa,Red Onion,352.61,11.38
2023-04-12,Batticaloa,Red Onion,445.36,15.5
2023-04-13,Batticaloa,Red Onion,388.74,16.24
2023-04-14,Batticaloa,Red Onion,326.8,18.4
2023-04-15,Batticaloa,Red Onion,432.77,12.18
2023-04-16,Batticaloa,Red Onion,279.54,6.69
2023-04-17,Batticaloa,Red Onion,281.23,10.81
2023-04-18,Batticaloa,Red Onion,309.13,11.05
2023-04-19,Batticaloa,Red Onion,296.73,11.6
2023-04-20,Batticaloa,Red Onion,319.95,13.8
2023-04-21,Batticaloa,Red Onion,317.54,10.39
2023-04-22,Batticaloa,Red Onion,269.5,12.1
2023-04-23,Batticaloa,Red Onion,397.73,10.0
2023-04-24,Batticaloa,Red Onion,272.45,6.94
2023-04-25,Batticaloa,Red Onion,274.0,11.65
2023-04-26,Batticaloa,Red Onion,305.21,10.47
2023-04-27,Batticaloa,Red Onion,316.23,11.14
2023-04-28,Batticaloa,Red Onion,420.45,15.79
2023-04-29,Batticaloa,Red Onion,360.92,16.23
2023-04-30,Batticaloa,Red Onion,375.78,9.75
2023-05-01,Batticaloa,Red Onion,361.17,10.13
2023-05-02,Batticaloa,Red Onion,378.37,15.07
2023-05-03,Batticaloa,Red Onion,382.28,12.6
2023-05-04,Batticaloa,Red Onion,270.07,14.51
2023-05-05,Batticaloa,Red Onion,373.62,11.78
2023-05-06,Batticaloa,Red Onion,379.79,10.79
2023-05-07,Batticaloa,Red Onion,518.89,8.71
2023-05-08,Batticaloa,Red Onion,269.5,7.42
2023-05-09,Batticaloa,Red Onion,342.8,10.19
2023-05-10,Batticaloa,Red Onion,293.05,11.25
2023-05-11,Batticaloa,Red Onion,424.08,14.77
2023-05-12,Batticaloa,Red Onion,269.5,15.54
2023-05-13,Batticaloa,Red Onion,352.89,12.54
2023-05-14,Batticaloa,Red Onion,269.5,9.59
2023-05-15,Batticaloa,Red Onion,305.68,8.07
2023-05-16,Batticaloa,Red Onion,319.9,8.7
2023-05-17,Batticaloa,Red Onion,375.14,10.91
