Date,market,item,quantity_tonnes,price,temp,rainfall,humidity,wind_speed,sunshine_hours,is_holiday,holiday_name
2023-12-16,Meegoda,Radish,12.94,95.69,24.9,13.4,92,8.6,2.1634555555555552,0,
2023-12-16,Ampara,Rice,34.3,228.54,25.1,39.3,92,10.0,5.108494444444445,0,
2023-12-16,Moneragala,Red Onion,27.54,469.09,23.8,34.4,96,8.7,3.81335,0,
2023-12-17,Moneragala,Red Onion,28.73,469.35,24.1,11.9,94,8.8,6.959372222222223,0,
2023-12-17,Jaffna,Red Onion,31.41,413.57,25.2,41.1,90,25.5,3.7569222222222223,0,
2023-12-17,Dambulla,Rice,40.54,220.0,24.1,5.7,91,18.9,6.01565,0,
2023-12-17,Dambulla,Radish,13.29,110.0,24.1,5.7,91,18.9,6.01565,0,
2023-12-17,Colombo,Beetroot,10.86,410.0,25.3,11.7,92,15.5,7.542513888888888,0,
2023-12-17,Kandy,Radish,13.23,89.54,24.1,20.7,87,18.0,8.320577777777778,0,
2023-12-17,Bandarawela,Beetroot,8.74,302.96,19.7,11.6,95,10.9,8.530111111111111,0,
2023-12-17,Puttalam,Red Onion,25.43,620.0,25.5,20.4,89,20.1,5.287725,0,
2023-12-17,Nuwara Eliya,Red Onion,28.72,429.29,16.8,5.9,93,13.1,8.697083333333333,0,
2023-12-17,Dambulla,Beetroot,9.43,388.0,24.1,5.7,91,18.9,6.01565,0,
2023-12-17,Nuwara Eliya,Beetroot,6.31,430.0,16.8,5.9,93,13.1,8.697083333333333,0,
2023-12-17,Meegoda,Red Onion,36.57,403.82,25.3,12.7,91,11.9,9.4134,0,
2023-12-17,Thambuththegama,Red Onion,28.28,568.45,25.1,20.3,90,17.9,6.085247222222222,0,
2023-12-17,Kurunegala,Rice,44.17,227.75,24.5,45.4,93,15.3,6.570175,0,
2023-12-17,Moneragala,Rice,36.49,228.0,24.1,11.9,94,8.8,6.959372222222223,0,
2023-12-17,Embilipitiya,Red Onion,28.73,493.38,25.4,17.8,90,10.3,9.32657777777778,0,
2023-12-17,Colombo,Radish,13.56,165.0,25.3,11.7,92,15.5,7.542513888888888,0,
2023-12-17,Mullaittivu,Red Onion,29.45,365.26,25.4,25.9,90,24.5,2.124636111111111,0,
2023-12-17,Vavuniya,Red Onion,29.4,292.9,24.5,32.0,94,20.2,3.6279777777777777,0,
2023-12-17,Colombo,Rice,54.66,228.0,25.3,11.7,92,15.5,7.542513888888888,0,
2023-12-17,Batticaloa,Red Onion,26.47,561.56,26.2,18.9,88,20.3,9.651844444444444,0,
2023-12-17,Kandy,Rice,39.64,252.75,24.1,20.7,87,18.0,8.320577777777778,0,
2023-12-17,Kandy,Beetroot,12.4,239.23,24.1,20.7,87,18.0,8.320577777777778,0,
2023-12-17,Puttalam,Rice,38.21,231.38,25.5,20.4,89,20.1,5.287725,0,
2023-12-17,Polonnaruwa,Rice,43.42,230.39,25.1,44.0,91,17.4,6.205816666666666,0,
2023-12-17,Anuradhapura,Rice,38.06,220.0,24.7,21.9,92,17.7,5.779955555555556,0,
2023-12-17,Meegoda,Radish,14.85,96.56,25.3,12.7,91,11.9,9.4134,0,
2023-12-17,Kandy,Red Onion,35.91,432.29,24.1,20.7,87,18.0,8.320577777777778,0,
2023-12-17,Mullaittivu,Red Onion,22.6,500.05,25.4,25.9,90,24.5,2.124636111111111,0,
2023-12-17,Ampara,Rice,37.76,228.61,25.6,56.9,90,14.2,9.99462777777778,0,
2023-12-17,Dambulla,Red Onion,31.93,419.61,24.1,5.7,91,18.9,6.01565,0,
2023-12-17,Thambuththegama,Beetroot,9.61,355.39,25.1,20.3,90,17.9,6.085247222222222,0,
2023-12-17,Moneragala,Radish,6.14,220.0,24.1,11.9,94,8.8,6.959372222222223,0,
2023-12-17,Colombo,Red Onion,35.93,493.71,25.3,11.7,92,15.5,7.542513888888888,0,
2023-12-17,Trincomalee,Red Onion,31.12,526.57,25.6,29.1,90,23.3,6.376641666666667,0,
2023-12-18,Moneragala,Red Onion,27.5,469.02,24.0,12.9,96,9.9,5.336908333333333,0,
2023-12-18,Kandy,Red Onion,38.13,432.67,23.4,26.7,89,9.1,6.857986111111111,0,
2023-12-18,Puttalam,Red Onion,23.21,625.0,25.3,16.3,90,14.6,5.823786111111112,0,
2023-12-18,Embilipitiya,Red Onion,30.08,495.75,25.0,54.3,93,9.2,5.082188888888889,0,
2023-12-18,Vavuniya,Red Onion,29.84,292.9,24.4,22.1,92,15.6,5.333475,0,
2023-12-18,Kandy,Rice,41.55,252.63,23.4,26.7,89,9.1,6.857986111111111,0,
2023-12-18,Dambulla,Rice,33.12,220.0,24.0,11.7,93,15.8,7.523933333333333,0,
2023-12-18,Meegoda,Radish,13.56,97.17,24.9,28.2,93,10.3,5.8949,0,
2023-12-18,Thambuththegama,Beetroot,8.92,368.39,25.0,20.9,91,13.5,6.347513888888889,0,
2023-12-18,Colombo,Radish,13.72,172.0,25.3,19.6,92,13.2,7.228688888888889,0,
2023-12-18,Moneragala,Rice,31.62,228.0,24.0,12.9,96,9.9,5.336908333333333,0,
2023-12-18,Ampara,Rice,36.32,228.85,25.0,25.5,93,10.8,4.277213888888888,0,
2023-12-18,Colombo,Red Onion,37.78,484.84,25.3,19.6,92,13.2,7.228688888888889,0,
2023-12-18,Kandy,Beetroot,12.02,240.15,23.4,26.7,89,9.1,6.857986111111111,0,
2023-12-18,Dambulla,Radish,12.43,115.0,24.0,11.7,93,15.8,7.523933333333333,0,
2023-12-18,Anuradhapura,Rice,40.4,220.0,24.6,23.8,92,14.6,5.683791666666667,0,
2023-12-18,Colombo,Rice,42.0,228.0,25.3,19.6,92,13.2,7.228688888888889,0,
2023-12-18,Dambulla,Red Onion,36.82,419.83,24.0,11.7,93,15.8,7.523933333333333,0,
2023-12-18,Meegoda,Red Onion,36.58,399.22,24.9,28.2,93,10.3,5.8949,0,
2023-12-18,Moneragala,Radish,5.72,215.0,24.0,12.9,96,9.9,5.336908333333333,0,
2023-12-18,Kurunegala,Rice,41.19,227.77,24.5,15.8,93,10.0,6.1494333333333335,0,
2023-12-18,Polonnaruwa,Rice,33.22,230.34,24.7,13.0,93,13.9,5.2302583333333335,0,
2023-12-18,Nuwara Eliya,Beetroot,8.87,440.0,16.0,81.4,95,6.8,5.937758333333333,0,
2023-12-18,Bandarawela,Beetroot,11.66,300.5,19.5,63.0,94,7.2,6.955558333333333,0,
2023-12-18,Jaffna,Red Onion,30.39,415.53,25.0,50.0,91,21.7,2.4682444444444447,0,
2023-12-18,Thambuththegama,Red Onion,30.84,554.8,25.0,20.9,91,13.5,6.347513888888889,0,
2023-12-18,Nuwara Eliya,Red Onion,38.51,431.87,16.0,81.4,95,6.8,5.937758333333333,0,
2023-12-18,Puttalam,Rice,33.28,231.95,25.3,16.3,90,14.6,5.823786111111112,0,
2023-12-18,Colombo,Beetroot,13.15,416.0,25.3,19.6,92,13.2,7.228688888888889,0,
2023-12-18,Batticaloa,Red Onion,22.7,567.92,25.2,29.4,90,14.6,5.8898527777777785,0,
2023-12-18,Trincomalee,Red Onion,26.54,527.08,25.2,14.2,90,18.7,6.028358333333333,0,
2023-12-18,Kandy,Radish,16.75,89.25,23.4,26.7,89,9.1,6.857986111111111,0,
2023-12-18,Mullaittivu,Red Onion,21.56,500.25,25.3,28.2,90,21.7,3.6768583333333336,0,
2023-12-18,Dambulla,Beetroot,8.27,388.0,24.0,11.7,93,15.8,7.523933333333333,0,
2023-12-18,Mullaittivu,Red Onion,29.33,366.1,25.3,28.2,90,21.7,3.6768583333333336,0,
2023-12-19,Moneragala,Red Onion,27.8,469.15,24.3,19.0,91,15.0,7.683944444444444,0,
2023-12-19,Kandy,Beetroot,13.6,240.35,24.0,2.0,85,17.0,9.684097222222222,0,
2023-12-19,Mullaittivu,Red Onion,24.41,500.83,25.6,20.3,89,20.5,6.979986111111112,0,
2023-12-19,Polonnaruwa,Rice,38.66,230.42,25.2,14.1,91,14.1,6.435608333333333,0,
2023-12-19,Anuradhapura,Rice,42.52,220.0,24.9,22.8,91,18.6,9.642188888888889,0,
2023-12-19,Vavuniya,Red Onion,29.31,292.87,24.7,14.0,92,17.4,6.463213888888888,0,
2023-12-19,Thambuththegama,Red Onion,26.6,550.24,25.2,8.4,90,16.3,7.704269444444444,0,
2023-12-19,Meegoda,Red Onion,41.76,401.47,25.3,45.7,91,9.5,8.0,0,
2023-12-19,Kandy,Rice,36.75,252.64,24.0,2.0,85,17.0,9.684097222222222,0,
2023-12-19,Moneragala,Rice,33.02,228.0,24.3,19.0,91,15.0,7.683944444444444,0,
2023-12-19,Kandy,Red Onion,34.01,434.46,24.0,2.0,85,17.0,9.684097222222222,0,
2023-12-19,Kurunegala,Rice,36.13,227.73,25.4,1.6,86,16.4,8.591197222222222,0,
2023-12-19,Nuwara Eliya,Beetroot,7.04,430.0,15.9,8.3,94,11.4,7.365413888888889,0,
2023-12-19,Trincomalee,Red Onion,26.79,530.79,26.0,10.4,88,17.2,9.669394444444444,0,
2023-12-19,Batticaloa,Red Onion,24.81,560.5,26.5,8.1,86,16.1,10.038591666666669,0,
2023-12-19,Embilipitiya,Red Onion,30.43,498.31,26.2,6.5,85,17.1,10.106444444444444,0,
2023-12-19,Mullaittivu,Red Onion,31.53,364.8,25.6,20.3,89,20.5,6.979986111111112,0,
2023-12-19,Puttalam,Red Onion,28.39,620.0,25.7,6.0,88,18.1,9.746805555555556,0,
2023-12-19,Ampara,Rice,38.61,228.83,25.9,3.5,88,13.8,10.394808333333332,0,
2023-12-19,Dambulla,Beetroot,8.73,388.0,24.1,7.0,92,16.6,8.428516666666667,0,
2023-12-19,Nuwara Eliya,Red Onion,27.44,438.1,15.9,8.3,94,11.4,7.365413888888889,0,
2023-12-19,Kandy,Radish,15.53,89.07,24.0,2.0,85,17.0,9.684097222222222,0,
2023-12-19,Jaffna,Red Onion,26.72,413.36,25.4,14.1,88,21.6,7.0755083333333335,0,
2023-12-19,Dambulla,Rice,39.17,220.0,24.1,7.0,92,16.6,8.428516666666667,0,
2023-12-19,Colombo,Radish,13.2,165.0,25.7,8.3,90,10.7,7.481894444444444,0,
2023-12-19,Colombo,Beetroot,12.02,410.0,25.7,8.3,90,10.7,7.481894444444444,0,
2023-12-19,Bandarawela,Beetroot,10.98,307.12,19.5,9.6,92,10.1,9.163561111111113,0,
2023-12-19,Puttalam,Rice,35.93,231.66,25.7,6.0,88,18.1,9.746805555555556,0,
2023-12-19,Colombo,Red Onion,40.84,483.03,25.7,8.3,90,10.7,7.481894444444444,0,
2023-12-19,Moneragala,Radish,6.82,220.0,24.3,19.0,91,15.0,7.683944444444444,0,
2023-12-19,Thambuththegama,Beetroot,9.21,375.05,25.2,8.4,90,16.3,7.704269444444444,0,
2023-12-19,Colombo,Rice,46.02,228.0,25.7,8.3,90,10.7,7.481894444444444,0,
2023-12-19,Dambulla,Radish,12.03,110.0,24.1,7.0,92,16.6,8.428516666666667,0,
2023-12-19,Meegoda,Radish,14.27,98.23,25.3,45.7,91,9.5,8.0,0,
2023-12-19,Dambulla,Red Onion,35.04,420.44,24.1,7.0,92,16.6,8.428516666666667,0,
2023-12-20,Thambuththegama,Beetroot,7.54,378.83,26.1,2.5,85,18.7,8.514141666666667,0,
2023-12-20,Mullaittivu,Red Onion,22.42,500.34,26.0,8.3,88,21.6,9.239136111111112,0,
2023-12-20,Puttalam,Red Onion,23.3,632.0,26.5,1.5,85,19.5,10.385938888888887,0,
2023-12-20,Moneragala,Red Onion,26.17,469.17,24.7,2.9,89,12.4,8.001333333333333,0,
2023-12-20,Nuwara Eliya,Red Onion,32.44,438.92,16.0,2.9,94,16.2,9.0,0,
2023-12-20,Ampara,Rice,35.44,228.65,26.0,11.5,89,12.9,8.940069444444445,0,
2023-12-20,Kandy,Beetroot,12.72,240.19,23.9,0.8,85,20.7,9.099388888888887,0,
2023-12-20,Trincomalee,Red Onion,27.94,529.63,26.5,5.5,87,16.6,10.387683333333335,0,
2023-12-20,Dambulla,Red Onion,31.98,417.72,24.7,2.6,89,18.8,7.0,0,
2023-12-20,Kandy,Radish,13.0,88.82,23.9,0.8,85,20.7,9.099388888888887,0,
2023-12-20,Batticaloa,Red Onion,26.39,551.83,26.5,11.1,87,15.1,10.287763888888888,0,
2023-12-20,Colombo,Rice,55.53,228.0,26.0,16.3,88,10.5,8.613702777777778,0,
2023-12-20,Vavuniya,Red Onion,32.89,293.01,25.2,4.0,89,16.8,9.265966666666667,0,
2023-12-20,Kandy,Red Onion,37.0,433.25,23.9,0.8,85,20.7,9.099388888888887,0,
2023-12-20,Thambuththegama,Red Onion,31.45,544.62,26.1,2.5,85,18.7,8.514141666666667,0,
2023-12-20,Colombo,Radish,12.88,170.0,26.0,16.3,88,10.5,8.613702777777778,0,
2023-12-20,Polonnaruwa,Rice,35.78,230.47,25.8,9.5,88,14.8,10.39643888888889,0,
2023-12-20,Meegoda,Red Onion,37.51,400.36,25.3,14.5,91,11.7,8.810205555555555,0,
2023-12-20,Kurunegala,Rice,38.12,227.83,26.2,1.2,83,14.1,10.482375,0,
2023-12-20,Colombo,Red Onion,44.81,477.1,26.0,16.3,88,10.5,8.613702777777778,0,
2023-12-20,Anuradhapura,Rice,40.22,220.0,25.8,1.7,87,16.5,9.745222222222225,0,
2023-12-20,Moneragala,Radish,5.99,222.0,24.7,2.9,89,12.4,8.001333333333333,0,
2023-12-20,Meegoda,Radish,14.07,96.27,25.3,14.5,91,11.7,8.810205555555555,0,
2023-12-20,Puttalam,Rice,35.18,231.75,26.5,1.5,85,19.5,10.385938888888887,0,
2023-12-20,Dambulla,Radish,10.55,118.0,24.7,2.6,89,18.8,7.0,0,
2023-12-20,Dambulla,Rice,41.11,220.0,24.7,2.6,89,18.8,7.0,0,
2023-12-20,Embilipitiya,Red Onion,25.59,506.16,26.6,1.2,83,22.0,10.0,0,
2023-12-20,Jaffna,Red Onion,26.84,419.62,25.6,5.3,88,21.5,8.950911111111111,0,
2023-12-20,Bandarawela,Beetroot,10.83,308.72,19.7,5.8,93,14.9,9.238330555555557,0,
2023-12-20,Kandy,Rice,35.03,252.54,23.9,0.8,85,20.7,9.099388888888887,0,
2023-12-20,Dambulla,Beetroot,9.25,390.0,24.7,2.6,89,18.8,7.0,0,
2023-12-20,Colombo,Beetroot,12.19,416.0,26.0,16.3,88,10.5,8.613702777777778,0,
2023-12-20,Nuwara Eliya,Beetroot,6.87,436.0,16.0,2.9,94,16.2,9.0,0,
2023-12-20,Mullaittivu,Red Onion,31.4,362.82,26.0,8.3,88,21.6,9.239136111111112,0,
2023-12-20,Moneragala,Rice,36.52,228.0,24.7,2.9,89,12.4,8.001333333333333,0,
2023-12-21,Thambuththegama,Beetroot,8.31,386.77,26.1,0.7,85,17.9,9.686647222222222,0,
2023-12-21,Dambulla,Beetroot,8.08,392.0,25.0,2.0,88,18.6,8.666002777777777,0,
2023-12-21,Polonnaruwa,Rice,38.2,230.44,26.0,3.2,86,15.8,10.28255277777778,0,
2023-12-21,Puttalam,Rice,33.72,230.91,26.4,1.4,84,20.0,10.818516666666667,0,
2023-12-21,Kandy,Rice,38.21,252.66,24.3,0.0,82,22.4,10.818655555555557,0,
2023-12-21,Nuwara Eliya,Red Onion,30.51,435.77,15.8,0.0,89,16.9,10.912405555555557,0,
2023-12-21,Kurunegala,Rice,37.45,227.94,26.3,0.1,82,13.9,10.8708,0,
2023-12-21,Batticaloa,Red Onion,28.24,547.23,27.1,2.5,83,19.9,10.941947222222224,0,
2023-12-21,Kandy,Radish,15.84,88.13,24.3,0.0,82,22.4,10.818655555555557,0,
2023-12-21,Colombo,Radish,12.69,168.0,26.2,1.2,88,10.5,10.856758333333334,0,
2023-12-21,Moneragala,Rice,32.05,230.0,25.3,1.8,85,13.3,10.952880555555556,0,
2023-12-21,Kandy,Red Onion,38.86,432.28,24.3,0.0,82,22.4,10.818655555555557,0,
2023-12-21,Thambuththegama,Red Onion,27.62,537.02,26.1,0.7,85,17.9,9.686647222222222,0,
2023-12-21,Moneragala,Red Onion,26.5,469.4,25.3,1.8,85,13.3,10.952880555555556,0,
2023-12-21,Jaffna,Red Onion,27.51,414.68,26.0,1.8,87,21.2,10.781352777777778,0,
2023-12-21,Dambulla,Radish,14.23,115.0,25.0,2.0,88,18.6,8.666002777777777,0,
2023-12-21,Trincomalee,Red Onion,29.28,534.14,26.3,4.6,86,17.6,10.499591666666666,0,
2023-12-21,Puttalam,Red Onion,27.33,628.0,26.4,1.4,84,20.0,10.818516666666667,0,
2023-12-21,Ampara,Rice,36.46,228.76,26.4,3.2,85,16.4,10.965197222222224,0,
2023-12-21,Colombo,Beetroot,12.17,412.0,26.2,1.2,88,10.5,10.856758333333334,0,
2023-12-21,Mullaittivu,Red Onion,25.68,499.85,26.1,6.6,88,18.2,10.032763888888889,0,
2023-12-21,Mullaittivu,Red Onion,28.89,361.93,26.1,6.6,88,18.2,10.032763888888889,0,
2023-12-21,Nuwara Eliya,Beetroot,8.36,435.0,15.8,0.0,89,16.9,10.912405555555557,0,
2023-12-21,Kandy,Beetroot,13.73,239.95,24.3,0.0,82,22.4,10.818655555555557,0,
2023-12-21,Colombo,Red Onion,48.51,482.64,26.2,1.2,88,10.5,10.856758333333334,0,
2023-12-21,Meegoda,Red Onion,35.65,403.31,25.7,0.2,88,6.8,10.564902777777778,0,
2023-12-21,Colombo,Rice,44.12,228.0,26.2,1.2,88,10.5,10.856758333333334,0,
2023-12-21,Dambulla,Red Onion,34.31,419.09,25.0,2.0,88,18.6,8.666002777777777,0,
2023-12-21,Vavuniya,Red Onion,33.73,292.97,25.3,2.7,89,16.9,9.845891666666668,0,
2023-12-21,Dambulla,Rice,36.46,220.0,25.0,2.0,88,18.6,8.666002777777777,0,
2023-12-21,Embilipitiya,Red Onion,28.46,512.17,26.7,0.4,80,20.9,10.938527777777775,0,
2023-12-21,Meegoda,Radish,12.0,99.73,25.7,0.2,88,6.8,10.564902777777778,0,
2023-12-21,Bandarawela,Beetroot,10.4,317.22,19.5,1.8,89,13.7,10.606238888888887,0,
2023-12-21,Anuradhapura,Rice,39.52,220.0,25.8,1.3,86,17.2,9.491769444444444,0,
2023-12-21,Moneragala,Radish,6.07,228.0,25.3,1.8,85,13.3,10.952880555555556,0,
2023-12-22,Kandy,Red Onion,38.02,432.31,24.2,0.0,78,18.6,10.0,0,
2023-12-22,Embilipitiya,Red Onion,29.01,512.64,26.8,0.0,75,18.3,10.348216666666668,0,
2023-12-22,Meegoda,Radish,15.47,101.64,25.8,1.5,86,11.0,10.19157777777778,0,
2023-12-22,Dambulla,Red Onion,36.71,421.0,24.9,0.3,85,18.5,10.40018888888889,0,
2023-12-22,Nuwara Eliya,Red Onion,31.97,434.73,15.5,0.0,87,8.7,10.904316666666666,0,
2023-12-22,Kandy,Rice,39.59,252.94,24.2,0.0,78,18.6,10.0,0,
2023-12-22,Bandarawela,Beetroot,9.32,314.49,19.0,0.0,87,15.6,10.30753611111111,0,
2023-12-22,Dambulla,Beetroot,6.8,455.0,24.9,0.3,85,18.5,10.40018888888889,0,
2023-12-22,Thambuththegama,Beetroot,8.22,399.81,25.7,0.6,84,18.4,10.64995,0,
2023-12-22,Polonnaruwa,Rice,35.07,230.33,25.8,1.9,85,14.2,10.892652777777778,0,
2023-12-22,Colombo,Radish,12.3,170.0,26.8,0.0,81,13.2,10.0,0,
2023-12-22,Jaffna,Red Onion,30.43,420.0,25.8,2.4,85,22.5,10.449430555555557,0,
2023-12-22,Vavuniya,Red Onion,25.35,293.1,25.0,1.9,88,17.7,10.834766666666669,0,
2023-12-22,Dambulla,Radish,13.95,110.0,24.9,0.3,85,18.5,10.40018888888889,0,
2023-12-22,Trincomalee,Red Onion,27.53,520.56,26.5,3.7,82,18.7,10.618472222222222,0,
2023-12-22,Puttalam,Red Onion,23.73,700.0,26.0,1.7,84,19.2,10.404827777777776,0,
2023-12-22,Ampara,Rice,40.39,229.09,26.3,0.7,82,14.6,10.957105555555556,0,
2023-12-22,Anuradhapura,Rice,36.11,220.0,25.3,1.8,86,16.3,10.321102777777778,0,
2023-12-22,Colombo,Beetroot,10.15,415.0,26.8,0.0,81,13.2,10.0,0,
2023-12-22,Mullaittivu,Red Onion,26.31,500.19,26.0,3.5,85,19.9,10.652902777777776,0,
2023-12-22,Mullaittivu,Red Onion,28.01,363.22,26.0,3.5,85,19.9,10.652902777777776,0,
2023-12-22,Nuwara Eliya,Beetroot,5.74,430.0,15.5,0.0,87,8.7,10.904316666666666,0,
2023-12-22,Kandy,Beetroot,13.04,239.22,24.2,0.0,78,18.6,10.0,0,
2023-12-22,Moneragala,Rice,32.7,225.0,25.3,0.1,81,17.6,10.944788888888889,0,
2023-12-22,Colombo,Red Onion,42.24,490.59,26.8,0.0,81,13.2,10.0,0,
2023-12-22,Moneragala,Red Onion,34.83,469.57,25.3,0.1,81,17.6,10.944788888888889,0,
2023-12-22,Puttalam,Rice,36.84,231.39,26.0,1.7,84,19.2,10.404827777777776,0,
2023-12-22,Meegoda,Red Onion,34.71,404.98,25.8,1.5,86,11.0,10.19157777777778,0,
2023-12-22,Kandy,Radish,14.15,87.87,24.2,0.0,78,18.6,10.0,0,
2023-12-22,Batticaloa,Red Onion,27.16,540.44,27.1,0.4,80,17.1,10.941461111111112,0,
2023-12-22,Colombo,Rice,50.73,230.0,26.8,0.0,81,13.2,10.0,0,
2023-12-22,Dambulla,Rice,43.9,218.0,24.9,0.3,85,18.5,10.40018888888889,0,
2023-12-22,Moneragala,Radish,5.61,250.0,25.3,0.1,81,17.6,10.944788888888889,0,
2023-12-22,Kurunegala,Rice,36.44,228.26,26.2,0.0,78,17.6,10.566386111111113,0,
2023-12-22,Thambuththegama,Red Onion,29.84,534.51,25.7,0.6,84,18.4,10.64995,0,
2023-12-23,Anuradhapura,Rice,44.61,220.0,25.2,1.9,87,16.4,10.832797222222222,0,
2023-12-23,Colombo,Beetroot,9.87,420.0,26.6,0.0,82,13.5,10.44183888888889,0,
2023-12-23,Vavuniya,Red Onion,30.6,292.98,24.9,2.1,88,17.1,10.826902777777777,0,
2023-12-23,Meegoda,Red Onion,33.4,405.97,26.1,0.5,86,10.7,10.8536,0,
2023-12-23,Moneragala,Radish,6.35,254.0,25.3,0.3,79,16.6,10.936919444444444,0,
2023-12-23,Mullaittivu,Red Onion,26.5,500.16,25.8,3.6,85,20.1,9.027208333333334,0,
2023-12-23,Kandy,Radish,16.09,87.73,24.0,0.0,77,17.5,10.87811111111111,0,
2023-12-23,Meegoda,Radish,14.44,101.31,26.1,0.5,86,10.7,10.8536,0,
2023-12-23,Ampara,Rice,36.23,228.85,26.2,0.7,82,14.0,10.94923611111111,0,
2023-12-23,Thambuththegama,Red Onion,28.4,528.89,25.6,0.9,84,16.8,9.852255555555557,0,
2023-12-23,Colombo,Radish,13.66,172.0,26.6,0.0,82,13.5,10.44183888888889,0,
2023-12-23,Dambulla,Radish,13.67,114.0,24.9,0.7,84,16.9,10.861866666666668,0,
2023-12-23,Puttalam,Rice,34.66,231.82,25.9,1.3,84,17.9,10.0,0,
2023-12-23,Puttalam,Red Onion,23.07,720.0,25.9,1.3,84,17.9,10.0,0,
2023-12-23,Embilipitiya,Red Onion,26.6,516.7,26.3,0.0,79,18.4,10.601866666666666,0,
2023-12-23,Polonnaruwa,Rice,32.39,230.32,25.8,1.3,85,14.0,10.884788888888888,0,
2023-12-23,Trincomalee,Red Onion,26.32,526.42,26.4,1.7,82,14.8,9.873616666666663,0,
2023-12-23,Jaffna,Red Onion,29.65,422.0,26.0,2.8,82,20.0,10.640761111111113,0,
2023-12-23,Nuwara Eliya,Red Onion,26.22,433.84,14.9,0.0,79,8.2,10.89644722222222,0,
2023-12-23,Mullaittivu,Red Onion,25.32,366.41,25.8,3.6,85,20.1,9.027208333333334,0,
2023-12-23,Thambuththegama,Beetroot,7.14,410.0,25.6,0.9,84,16.8,9.852255555555557,0,
2023-12-23,Moneragala,Rice,32.05,225.0,25.3,0.3,79,16.6,10.936919444444444,0,
2023-12-23,Kandy,Beetroot,12.57,239.03,24.0,0.0,77,17.5,10.87811111111111,0,
2023-12-23,Moneragala,Red Onion,24.63,469.58,25.3,0.3,79,16.6,10.936919444444444,0,
2023-12-23,Dambulla,Beetroot,7.81,458.0,24.9,0.7,84,16.9,10.861866666666668,0,
2023-12-23,Kurunegala,Rice,44.08,228.37,26.0,0.0,76,16.4,10.735133333333334,0,
2023-12-23,Dambulla,Rice,42.7,218.0,24.9,0.7,84,16.9,10.861866666666668,0,
2023-12-23,Nuwara Eliya,Beetroot,7.34,435.0,14.9,0.0,79,8.2,10.89644722222222,0,
2023-12-23,Bandarawela,Beetroot,9.37,314.58,19.0,0.0,80,12.7,10.914255555555556,0,
2023-12-23,Colombo,Red Onion,40.79,492.39,26.6,0.0,82,13.5,10.44183888888889,0,
2023-12-23,Kandy,Rice,44.38,252.75,24.0,0.0,77,17.5,10.87811111111111,0,
2023-12-23,Kandy,Red Onion,36.72,431.79,24.0,0.0,77,17.5,10.87811111111111,0,
2023-12-23,Dambulla,Red Onion,36.72,421.44,24.9,0.7,84,16.9,10.861866666666668,0,
2023-12-23,Batticaloa,Red Onion,24.8,521.73,26.8,0.8,80,15.1,10.933594444444443,0,
2023-12-23,Colombo,Rice,52.78,230.0,26.6,0.0,82,13.5,10.44183888888889,0,
2023-12-24,Moneragala,Red Onion,24.6,469.51,25.2,1.5,84,17.3,10.613088888888887,0,
2023-12-24,Jaffna,Red Onion,28.02,420.0,25.8,1.3,85,19.9,9.845916666666668,0,
2023-12-24,Dambulla,Radish,14.84,110.0,24.8,2.2,87,17.4,10.854258333333334,0,
2023-12-24,Colombo,Rice,50.24,230.0,26.4,14.9,86,11.0,8.833175,0,
2023-12-24,Meegoda,Radish,13.18,101.22,25.9,22.4,87,9.9,8.907822222222222,0,
2023-12-24,Puttalam,Red Onion,21.82,700.0,26.0,2.2,85,17.8,10.10538888888889,0,
2023-12-24,Ampara,Rice,42.99,228.97,26.3,3.0,84,13.3,10.865633333333331,0,
2023-12-24,Mullaittivu,Red Onion,30.74,357.35,26.4,2.4,84,16.9,9.542722222222222,0,
2023-12-24,Anuradhapura,Rice,45.71,220.0,25.7,1.0,85,17.2,9.953791666666667,0,
2023-12-24,Dambulla,Rice,42.13,218.0,24.8,2.2,87,17.4,10.854258333333334,0,
2023-12-24,Colombo,Beetroot,10.28,415.0,26.4,14.9,86,11.0,8.833175,0,
2023-12-24,Dambulla,Red Onion,36.48,420.1,24.8,2.2,87,17.4,10.854258333333334,0,
2023-12-24,Vavuniya,Red Onion,31.25,292.9,25.4,1.3,86,17.6,10.81931111111111,0,
2023-12-24,Moneragala,Rice,34.14,225.0,25.2,1.5,84,17.3,10.613088888888887,0,
2023-12-24,Colombo,Red Onion,44.84,488.4,26.4,14.9,86,11.0,8.833175,0,
2023-12-24,Nuwara Eliya,Beetroot,5.98,430.0,15.6,2.0,90,13.0,10.270427777777778,0,
2023-12-24,Kandy,Beetroot,12.38,239.55,23.9,0.4,83,18.1,10.398963888888888,0,
2023-12-24,Trincomalee,Red Onion,29.11,525.42,26.6,2.3,83,15.6,10.780044444444446,0,
2023-12-24,Mullaittivu,Red Onion,24.12,499.32,26.4,2.4,84,16.9,9.542722222222222,0,
2023-12-24,Moneragala,Radish,5.04,250.0,25.2,1.5,84,17.3,10.613088888888887,0,
2023-12-24,Bandarawela,Beetroot,8.19,318.7,19.0,4.4,90,12.0,10.606583333333331,0,
2023-12-24,Kandy,Rice,35.7,252.89,23.9,0.4,83,18.1,10.398963888888888,0,
2023-12-24,Nuwara Eliya,Red Onion,31.91,432.52,15.6,2.0,90,13.0,10.270427777777778,0,
2023-12-24,Dambulla,Beetroot,6.76,455.0,24.8,2.2,87,17.4,10.854258333333334,0,
